2025-08-18 20:12:02 - root - INFO - Logging initialized
2025-08-18 20:12:02 - root - INFO - Configuration: ScraperConfig(start_year=2008, end_year=2025, content_type='both', output_dir='scraped_content', delay=1.0, user_agent='Church-Content-Scraper/1.0')
2025-08-18 20:12:02 - FileManager - DEBUG - FileManager initialized with base directory: /Users/jaredteerlink/repos/church-gpt/scraped_content
2025-08-18 20:12:02 - ConferenceScraper - INFO - Starting General Conference scraping...
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/trust-in-that-spirit-which-leadeth-to-do-good?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/saturday-morning-session?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/where-two-or-three-are-gathered?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/a-childs-guiding-gift?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/i-am-a-child-of-god?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/where-are-the-keys-and-authority-of-the-priesthood?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-healing-ointment-of-forgiveness?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/be-thou-humble?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/that-i-might-draw-all-men-unto-me?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/saturday-afternoon-session?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-sustaining-of-church-officers?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/church-auditing-department-report-2015?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/statistical-report-2015?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/standing-with-the-leaders-of-the-church?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/whoso-receiveth-them-receiveth-me?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/to-the-rescue-we-can-do-it?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-sacred-place-of-restoration?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/always-retain-a-remission-of-your-sins?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/family-councils?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/priesthood-session?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-price-of-priesthood-power?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-greatest-leaders-are-the-greatest-followers?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/in-praise-of-those-who-save?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/eternal-families?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/a-sacred-trust?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/sunday-morning-session?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/choices?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/do-i-believe?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/a-pattern-for-peace?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/fathers?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/see-yourself-in-the-temple?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/he-will-place-you-on-his-shoulders-and-carry-you-home?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/sunday-afternoon-session?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-holy-ghost?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/always-remember-him?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/refuge-from-the-storm?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/opposition-in-all-things?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/the-power-of-godliness?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/and-there-shall-be-no-more-death?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/tomorrow-the-lord-will-do-wonders-among-you?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/04/womens-session
2025-08-18 20:12:18 - ConferenceScraper - INFO - Found 45 talk URLs on conference page: https://www.churchofjesuschrist.org/study/general-conference/2016/04?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Found 45 talks for 2016-04
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Counting talks for conference: 2016-10
2025-08-18 20:12:18 - ConferenceScraper - INFO - Scraping conference page: https://www.churchofjesuschrist.org/study/general-conference/2016/10?lang=eng
2025-08-18 20:12:18 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10?lang=eng (attempt 1/10)
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10?lang=eng (315359 bytes)
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/womens-session?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/i-will-bring-the-light-of-the-gospel-into-my-home?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/the-master-healer?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/rise-up-in-strength-sisters-in-zion?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/fourth-floor-last-door?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/saturday-morning-session?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/o-how-great-the-plan-of-our-god?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/come-follow-me-by-practicing-christian-love-and-service?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/the-souls-sincere-desire?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/a-choice-seer-will-i-raise-up?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/the-lord-jesus-christ-teaches-us-to-pray?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/am-i-good-enough-will-i-make-it?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/a-witness-of-god?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/saturday-afternoon-session?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/the-sustaining-of-church-officers?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/valiant-in-the-testimony-of-jesus?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/look-to-the-book-look-to-the-lord?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/abide-in-my-love?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/for-our-spiritual-development-and-learning?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/be-ambitious-for-christ?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/sharing-the-restored-gospel?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/priesthood-session?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/emissaries-to-the-church?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/there-is-power-in-the-book?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/learn-from-alma-and-amulek?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/that-he-may-become-strong-also?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/principles-and-promises?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/sunday-morning-session?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/the-perfect-path-to-happiness?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/joy-and-spiritual-survival?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/the-sacrament-can-help-us-become-holy?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/the-great-plan-of-redemption?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/to-whom-shall-we-go?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/the-blessings-of-worship?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/the-righteous-judge?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/gratitude-on-the-sabbath-day?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/sunday-afternoon-session?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/if-ye-had-known-me?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/the-doctrine-of-christ?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/serve?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/lest-thou-forget?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/god-shall-wipe-away-all-tears?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/no-greater-joy-than-to-know-that-they-know?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/repentance-a-joyful-choice?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2016/10/womens-session
2025-08-18 20:12:20 - ConferenceScraper - INFO - Found 45 talk URLs on conference page: https://www.churchofjesuschrist.org/study/general-conference/2016/10?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Found 45 talks for 2016-10
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Counting talks for conference: 2017-04
2025-08-18 20:12:20 - ConferenceScraper - INFO - Scraping conference page: https://www.churchofjesuschrist.org/study/general-conference/2017/04?lang=eng
2025-08-18 20:12:20 - ConferenceScraper - DEBUG - Attempting to fetch URL: https://www.churchofjesuschrist.org/study/general-conference/2017/04?lang=eng (attempt 1/10)
2025-08-18 20:12:21 - ConferenceScraper - DEBUG - Successfully fetched URL: https://www.churchofjesuschrist.org/study/general-conference/2017/04?lang=eng (173237 bytes)
2025-08-18 20:12:21 - ConferenceScraper - DEBUG - Found talk URL: https://www.churchofjesuschrist.org/study/general-conference/2017/04/womens-session?lang=eng
